Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19150;Hueva;7;<5;0;<5;0;0;<5;0;<5;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19151;Humanes;82;<5;14;23;<5;14;25;<5;9;5;63;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19152;Illana;81;<5;12;20;<5;22;23;<5;9;6;59;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19153;Iniéstola;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19154;Inviernas, Las;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19155;Irueste;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19156;Jadraque;66;5;11;15;<5;10;22;<5;8;7;41;6
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19157;Jirueque;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19159;Ledanca;<5;0;0;<5;0;<5;0;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19160;Loranca de Tajuña;126;<5;11;30;<5;30;50;<5;16;11;94;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19161;Lupiana;18;<5;5;<5;0;7;<5;<5;0;0;17;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19162;Luzaga;5;0;<5;<5;0;<5;0;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19163;Luzón;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19165;Majaelrayo;<5;0;0;<5;0;<5;0;<5;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19166;Málaga del Fresno;6;0;<5;<5;0;0;<5;0;0;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19167;Malaguilla;17;0;5;<5;0;<5;5;<5;<5;0;13;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19168;Mandayona;17;0;<5;<5;0;<5;9;<5;<5;0;15;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19169;Mantiel;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19170;Maranchón;10;0;<5;<5;0;0;5;<5;0;0;9;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19171;Marchamalo;392;12;63;65;19;102;131;<5;33;18;310;29
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19172;Masegoso de Tajuña;<5;0;<5;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19173;Matarrubia;<5;0;0;0;0;<5;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19174;Matillas;10;0;<5;<5;<5;<5;<5;0;0;<5;8;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19175;Mazarete;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19176;Mazuecos;13;0;<5;<5;0;<5;5;0;<5;0;11;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19177;Medranda;<5;0;<5;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19178;Megina;<5;0;0;<5;0;0;0;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19179;Membrillera;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19181;Miedes de Atienza;<5;0;0;<5;0;0;0;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19182;Mierla, La;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19183;Milmarcos;<5;0;<5;<5;0;0;0;0;<5;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19184;Millana;8;0;0;<5;<5;<5;<5;<5;0;0;6;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19185;Miñosa, La;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19186;Mirabueno;<5;0;<5;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19187;Miralrío;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19188;Mochales;<5;0;0;<5;0;0;<5;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19189;Mohernando;9;0;<5;5;<5;<5;0;0;<5;<5;5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19190;Molina de Aragón;211;7;34;43;5;47;75;9;10;20;157;15
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19191;Monasterio;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19192;Mondéjar;169;5;19;40;11;54;40;21;33;11;94;10
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19193;Montarrón;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19194;Moratilla de los Meleros;5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19195;Morenilla;6;<5;0;<5;0;<5;<5;<5;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19196;Muduex;<5;0;0;<5;0;<5;0;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19197;Navas de Jadraque, Las;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19198;Negredo;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19199;Ocentejo;<5;0;<5;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19200;Olivar, El;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19201;Olmeda de Cobeta;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19202;Olmeda de Jadraque, La;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19203;Ordial, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19204;Orea;8;0;0;<5;0;<5;<5;0;<5;0;6;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19208;Pálmaces de Jadraque;6;0;<5;<5;0;0;<5;0;0;<5;5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19209;Pardos;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19210;Paredes de Sigüenza;<5;0;0;<5;0;<5;0;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19211;Pareja;30;0;<5;13;<5;5;9;<5;0;<5;25;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19212;Pastrana;48;6;5;16;<5;<5;14;<5;<5;5;38;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19213;Pedregal, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19214;Peñalén;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19215;Peñalver;5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19216;Peralejos de las Truchas;10;<5;<5;<5;<5;<5;<5;<5;0;<5;7;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19217;Peralveche;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19218;Pinilla de Jadraque;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19219;Pinilla de Molina;<5;0;<5;0;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19220;Pioz;320;13;34;51;11;111;100;0;26;22;256;16
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19221;Piqueras;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19222;Pobo de Dueñas, El;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19223;Poveda de la Sierra;5;0;<5;0;0;<5;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19224;Pozo de Almoguera;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19225;Pozo de Guadalajara;93;<5;15;13;<5;31;27;<5;7;6;75;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19226;Prádena de Atienza;6;0;<5;<5;0;0;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19227;Prados Redondos;<5;<5;<5;<5;0;0;0;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19228;Puebla de Beleña;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19229;Puebla de Valles;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19230;Quer;56;6;9;7;<5;12;20;<5;5;<5;45;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19231;Rebollosa de Jadraque;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19232;Recuenco, El;<5;0;<5;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19233;Renera;7;0;0;<5;0;0;<5;0;0;0;7;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19234;Retiendas;<5;0;0;0;0;<5;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19235;Riba de Saelices;<5;0;0;<5;0;<5;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19237;Rillo de Gallo;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19238;Riofrío del Llano;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19239;Robledillo de Mohernando;11;0;0;<5;<5;<5;5;<5;<5;<5;8;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19240;Robledo de Corpes;<5;0;0;0;<5;<5;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19241;Romanillos de Atienza;<5;0;0;<5;0;0;0;0;0;<5;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19242;Romanones;8;0;<5;<5;0;<5;<5;<5;0;0;7;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19243;Rueda de la Sierra;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19244;Sacecorbo;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19245;Sacedón;104;10;12;23;<5;23;35;6;7;7;83;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19246;Saelices de la Sal;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19247;Salmerón;8;<5;<5;<5;0;0;<5;0;0;0;7;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19248;San Andrés del Congosto;6;0;0;<5;0;<5;<5;0;<5;0;5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19249;San Andrés del Rey;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19250;Santiuste;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19251;Saúca;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19252;Sayatón;7;0;<5;<5;0;0;<5;<5;0;<5;5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19254;Selas;<5;0;0;<5;0;0;0;<5;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19255;Setiles;6;0;<5;<5;0;<5;<5;<5;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19256;Sienes;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19257;Sigüenza;191;10;27;59;5;37;53;<5;20;18;139;10
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19258;Solanillos del Extremo;<5;0;0;0;0;0;<5;0;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19259;Somolinos;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19260;Sotillo, El;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19261;Sotodosos;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19262;Tamajón;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19263;Taragudo;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19264;Taravilla;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19265;Tartanedo;<5;0;0;0;<5;0;<5;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19266;Tendilla;9;0;<5;<5;<5;<5;<5;0;<5;0;8;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19267;Terzaga;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19268;Tierzo;<5;0;0;0;0;<5;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19269;Toba, La;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19270;Tordelrábano;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19271;Tordellego;<5;0;0;<5;0;<5;0;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19272;Tordesilos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19274;Torija;76;<5;9;16;7;24;16;0;<5;6;63;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19277;Torrecuadrada de Molina;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19278;Torrecuadradilla;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19279;Torre del Burgo;7;0;<5;<5;<5;<5;<5;<5;<5;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19280;Torrejón del Rey;326;16;37;59;8;87;119;<5;27;19;258;18
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19281;Torremocha de Jadraque;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19282;Torremocha del Campo;6;0;<5;<5;0;0;<5;0;0;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19283;Torremocha del Pinar;<5;0;<5;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19284;Torremochuela;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19285;Torrubia;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19286;Tórtola de Henares;63;<5;11;16;0;14;18;<5;5;<5;50;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19287;Tortuera;<5;<5;0;<5;0;<5;0;<5;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19288;Tortuero;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19289;Traíd;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19290;Trijueque;141;<5;20;35;<5;29;50;<5;6;12;112;9
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19291;Trillo;47;<5;9;8;<5;9;15;0;<5;5;36;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19293;Uceda;170;5;20;44;<5;29;70;<5;6;15;139;9
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19294;Ujados;<5;0;<5;0;0;<5;0;<5;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19296;Utande;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19297;Valdarachas;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19298;Valdearenas;6;0;0;<5;0;<5;<5;0;0;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19299;Valdeavellano;7;0;0;<5;0;<5;<5;<5;<5;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19300;Valdeaveruelo;52;<5;5;10;<5;14;18;<5;<5;<5;43;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19301;Valdeconcha;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19302;Valdegrudas;<5;0;<5;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19303;Valdelcubo;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19304;Valdenuño Fernández;29;<5;7;6;0;<5;11;<5;<5;<5;24;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19305;Valdepeñas de la Sierra;9;0;<5;<5;0;<5;<5;0;0;<5;5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19306;Valderrebollo;<5;0;0;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19307;Valdesotos;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19308;Valfermoso de Tajuña;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19309;Valhermoso;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19310;Valtablado del Río;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19311;Valverde de los Arroyos;<5;0;0;<5;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19314;Viana de Jadraque;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19317;Villanueva de Alcorón;7;0;<5;<5;0;<5;0;0;<5;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19318;Villanueva de Argecilla;<5;0;0;0;0;<5;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19319;Villanueva de la Torre;389;28;44;57;24;75;161;<5;23;25;326;12
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19321;Villares de Jadraque;<5;0;<5;0;0;<5;0;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19322;Villaseca de Henares;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19323;Villaseca de Uceda;<5;<5;0;0;<5;0;0;0;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19324;Villel de Mesa;<5;0;<5;0;0;<5;<5;0;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19325;Viñuelas;7;0;0;<5;0;0;6;0;<5;0;6;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19326;Yebes;267;13;34;32;12;88;88;<5;18;8;227;12
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19327;Yebra;29;0;6;<5;<5;5;14;<5;<5;<5;22;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19329;Yélamos de Abajo;<5;0;<5;0;0;0;<5;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19330;Yélamos de Arriba;0;0;0;0;0;0;0;0;0;0;0;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19331;Yunquera de Henares;250;10;32;40;12;72;84;6;9;12;204;19
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19332;Yunta, La;5;0;0;0;<5;<5;<5;0;0;0;<5;<5
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19333;Zaorejas;6;0;0;<5;0;0;<5;0;0;<5;5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19334;Zarzuela de Jadraque;<5;0;0;<5;<5;0;0;0;<5;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19335;Zorita de los Canes;<5;0;<5;<5;0;0;<5;0;0;<5;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;19;Guadalajara;19901;Semillas;<5;0;0;<5;0;0;0;0;0;0;<5;0
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45001;Ajofrín;150;5;22;27;<5;35;58;<5;38;10;90;8
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45002;Alameda de la Sagra;341;10;43;53;10;97;128;11;31;39;222;38
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45003;Albarreal de Tajo;43;<5;5;10;<5;9;16;<5;7;6;26;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45004;Alcabón;83;<5;9;17;<5;17;37;5;7;<5;59;8
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45005;Alcañizo;18;<5;<5;<5;0;<5;7;<5;<5;<5;13;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45006;Alcaudete de la Jara;251;14;35;58;8;48;88;25;22;19;163;22
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45007;Alcolea de Tajo;90;8;11;15;<5;22;32;6;8;<5;67;7
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45008;Aldea en Cabo;8;0;<5;<5;<5;0;<5;0;<5;0;7;0
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45009;Aldeanueva de Barbarroya;40;<5;<5;15;0;10;11;<5;<5;<5;33;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45010;Aldeanueva de San Bartolomé;24;<5;<5;7;<5;<5;8;<5;0;0;20;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45011;Almendral de la Cañada;25;0;<5;9;<5;<5;12;<5;0;<5;16;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45012;Almonacid de Toledo;56;0;7;11;<5;10;26;<5;<5;<5;44;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45013;Almorox;189;8;26;42;<5;40;71;6;7;22;135;19
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45014;Añover de Tajo;389;14;45;65;9;96;160;16;47;26;271;29
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45015;Arcicóllar;88;5;15;10;5;17;36;<5;9;12;59;7
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45016;Argés;344;12;44;65;10;95;118;6;23;22;268;25
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45017;Azután;42;<5;<5;7;0;13;16;0;<5;<5;35;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45018;Barcience;105;11;13;14;<5;36;30;<5;7;8;84;5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45019;Bargas;625;19;76;143;17;182;188;12;50;60;466;37
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45020;Belvís de la Jara;119;5;11;33;<5;21;47;5;10;8;89;7
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45021;Borox;295;6;38;64;10;73;104;17;42;23;190;23
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45022;Buenaventura;42;0;10;14;<5;<5;13;<5;<5;<5;33;<5
202302;Febrero de 2023;8;Castilla - La Mancha;45;Toledo;45023;Burguillos de Toledo;197;8;34;34;10;51;60;6;17;22;139;13
